debris	batter	1	a fragile human caught in the open has almost no chance of survival and severe battering by debris results in few bodies being recovered intact	0	débris	mélanger	1	pendant ces quatre jours , le pinatubo a explosé à plusieurs reprises , projetant chaque fois jusque dans la haute atmosphère des nuages noirs et épais de débris de toutes tailles et émettant des coulées pyroclastiques des débris mélangés à des gaz qui sont à très haute température et qui dévalent les pentes à grande vitesse	1	False
debris	batter				débris	mélanger	2	la seconde est l abondance des précipitations normales pour la saiso : l eau des pluies diluviennes se mélangeant avec les débris volcaniques qui s accumulent sur les pentes de l unzen pourrait produire de redoutables avalanches de boue	1	False
debris	batter				débris	mélanger	3	les explosions ont aussi provoqué des coulées pyroclastiques des débris de tailles variées mélangés dans du gaz très dangereuses par leur haute température , leur fluidité et leur vitesse 100 à 200 kilomètres à l heure	1	False
debris	batter				débris	mélanger	4	une petite coulée pyroclastique des débris de roches volcaniques mélangés à des gaz a dévalé le flanc est du volcan sans faire de nouvelles victimes	1	False
debris	batter				débris	mélanger	5	1 les coulées pyroclastiques , ou nuées ardentes , sont faites de débris de roches mélangés à des gaz volcaniques	1	False
debris	batter				débris	mélanger	6	les pluies abondantes se mélangent avec les débris de roches volcaniques que le pinatubo ne cesse d émettre et donnent de redoutables avalanches de boue	1	False
debris	coarse	1	coarse debris in the same eruptive plume rains into the sea and settles on the flanks of the cone	1	débris	gros	1	le filet d acier isolé avec de l amiante surchargé de 92 tonnes de gros blocs de béton et les débris d un éperon rocheux que les artificiers italiens et américains ont fait sauter sont tombés ensemble à l entrée du tunnel et ont obstrué celui-ci	0	True
debris	coarse				débris	gros	2	tout ceci explique que le pinatubo a obligé quelque trois cent mille personnes à fuir , qu une très vaste zone du pays a été couverte , parfois submergée , de cendres fines et de débris plus gros écrasant les maisons et autres constructions , paralysant toutes les activités et que le volcan a tué plusieurs centaines de personnes , dont une soixantaine écrasées par l effondrement du toit d une église dans laquelle plusieurs centaines de réfugiés avaient pensé trouver un abri	1	True
debris	coarse				débris	gros	3	transportés en altitude par la convection des gaz chauds , les plus gros débris retombent à proximité - à quelques kilomètres autour de l évent - alors que les plus petits continuent de s élever dans l atmosphère et sont charriés par le vent	1	True
debris	coarse				débris	gros	4	pour la première fois , le volcan a projeté , dans la matinée du 12 juin , des débris assez gros sur le centre du port de shimabara situé à environ sept kilomètres du cratère	1	True
debris	coarse				débris	gros	5	pendant ces deux jours , les très violentes explosions se succèdent , lançant à une quarantaine de kilomètres d altitude des cendres qui retombent à des centaines et même des milliers de kilomètres du pinatubo , notamment à singapour , et des débris plus gros des ponces qui arrosent les régions avoisinantes sur plusieurs dizaines de kilomètres	1	True
debris	immense	1	the seafloor around loihi and the other hawaiian volcanoes is littered with debris from immense prehistoric landslides , one of which produced waves more than 1,000 feet high s : 4/8/95 , p	0	débris	gros	1	le filet d acier isolé avec de l amiante surchargé de 92 tonnes de gros blocs de béton et les débris d un éperon rocheux que les artificiers italiens et américains ont fait sauter sont tombés ensemble à l entrée du tunnel et ont obstrué celui-ci	0	False
debris	immense				débris	gros	2	tout ceci explique que le pinatubo a obligé quelque trois cent mille personnes à fuir , qu une très vaste zone du pays a été couverte , parfois submergée , de cendres fines et de débris plus gros écrasant les maisons et autres constructions , paralysant toutes les activités et que le volcan a tué plusieurs centaines de personnes , dont une soixantaine écrasées par l effondrement du toit d une église dans laquelle plusieurs centaines de réfugiés avaient pensé trouver un abri	1	False
debris	immense				débris	gros	3	transportés en altitude par la convection des gaz chauds , les plus gros débris retombent à proximité - à quelques kilomètres autour de l évent - alors que les plus petits continuent de s élever dans l atmosphère et sont charriés par le vent	1	False
debris	immense				débris	gros	4	pour la première fois , le volcan a projeté , dans la matinée du 12 juin , des débris assez gros sur le centre du port de shimabara situé à environ sept kilomètres du cratère	1	False
debris	immense				débris	gros	5	pendant ces deux jours , les très violentes explosions se succèdent , lançant à une quarantaine de kilomètres d altitude des cendres qui retombent à des centaines et même des milliers de kilomètres du pinatubo , notamment à singapour , et des débris plus gros des ponces qui arrosent les régions avoisinantes sur plusieurs dizaines de kilomètres	1	False
debris	fine-grained	1	explosive eruptions emit huge quantities of gases and fine-grained debris into the atmosphere	1	débris	fin	1	ce jour-là , une explosion phréatique due à la surchauffe de l eau de pluie infiltrée dans le sol a fait jaillir des nuages de vapeur et de petites quantités de cendres volcaniques de fins débris d un point situé sur le flanc du pinatubo	1	False
debris	fine-grained				débris	fin	2	pendant les jours suivants , les explosions accompagnées d émissions de cendres lancées de plus en plus haut continuaient , couvrant la région terrestre ou maritime située à l ouest du pinatubo d une couche de fins débris jusqu à 25 , puis 35 kilomètres du volcan	1	False
debris	fine-grained				débris	fin	3	tout ceci explique que le pinatubo a obligé quelque trois cent mille personnes à fuir , qu une très vaste zone du pays a été couverte , parfois submergée , de cendres fines et de débris plus gros écrasant les maisons et autres constructions , paralysant toutes les activités et que le volcan a tué plusieurs centaines de personnes , dont une soixantaine écrasées par l effondrement du toit d une église dans laquelle plusieurs centaines de réfugiés avaient pensé trouver un abri	0	False
debris	fine-grained				débris	fin	4	ces débris très fins se répandent dans la stratosphèr : en moins d un mois , ils ont encerclé toute la zone intertropicale de la planète sous la forme de nuages de poussières , comme le montre l image ci-dessus prise le 10 juillet par le radiomètre à haute résolution embarqué sur le satellite américain noaa-11	1	False
debris	fine-grained				débris	fin	5	ils sont très souvent explosifs et émettent des coulées pyroclastiques des débris de roches volcaniques mêlés à du gaz ou des nuées ardentes du gaz contenant de fins débris et des blocs de roches volcaniques	1	False
debris	fine-grained				débris	fin	6	sur l unzen , qui avait tué quarante-trois personnes en juin 1991 dont les volcanologues français maurice et katia krafft , plusieurs coulées pyroclastiques des gaz et des fins débris très chauds ont dévalé le long des flancs du volcan sans faire de victimes ou de dégâts	1	False
debris	throw	1	the volcano has been throwing up increasing amounts of dust and debris for the past five weeks	0	débris	pulvériser	1	les débris de l explosion qui pulvérisa l île du krakatau indonésie , en 1883 , couvrirent plus de 1 000 km2	0	False
debris	throw	2	some infrasound is generated near the surface by exploding bubbles of gas and rock- volcanic belches that throw magma and other debris into the air	1	débris	pulvériser				False
debris	throw	3	comparing the volcano to a blocked pressure cooker , scientists said they were concerned that the building pressure could touch off a strong eruption , possibly throwing rocks and other debris for several miles	1	débris	pulvériser				False
